-10.53081086988022,-27.731303012853612,-5.4811956404735165
-10.527800242492273,-27.732501515968515,-5.482476741520197
-10.524789501483227,-27.733699719745335,-5.483757783393423
-10.521778646888762,-27.73489762417954,-5.485038766081031
-10.518767678744563,-27.7360952292666,-5.486319689570864
-10.515756597086307,-27.737292535002002,-5.487600553850766
-10.512745401949676,-27.73848954138123,-5.488881358908582
-10.509734093370353,-27.739686248399778,-5.4901621047321605
-10.50672267138402,-27.740882656053138,-5.491442791309348
-10.503711136026357,-27.74207876433682,-5.492723418627998
-10.500699487333048,-27.74327457324633,-5.4940039866759625
-10.497687725339768,-27.744470082777184,-5.495284495441096
-10.494675850082206,-27.745665292924908,-5.496564944911254
-10.491663861596042,-27.746860203685017,-5.497845335074296
-10.488651759916955,-27.74805481505306,-5.499125665918083
-10.48563954508063,-27.749249127024566,-5.5004059374304735
-10.482627217122745,-27.75044313959508,-5.501686149599333
-10.479614776078984,-27.75163685276016,-5.502966302412526
-10.47660222198503,-27.752830266515357,-5.504246395857922
-10.473589554876561,-27.754023380856236,-5.505526429923386
-10.470576774789263,-27.75521619577836,-5.506806404596793
-10.467563881758817,-27.756408711277313,-5.508086319866013
-10.464550875820903,-27.757600927348665,-5.509366175718921
-10.461537757011206,-27.75879284398801,-5.5106459721433945
-10.458524525365402,-27.75998446119094,-5.51192570912731
-10.455511180919178,-27.76117577895305,-5.513205386658548
-10.452497723708216,-27.762366797269937,-5.514485004724989
-10.449484153768196,-27.763557516137226,-5.515764563314518
-10.446470471134802,-27.764747935550524,-5.517044062415019
-10.443456675843715,-27.76593805550545,-5.518323502014381
-10.440442767930616,-27.767127875997634,-5.51960288210049
-10.437428747431188,-27.768317397022713,-5.520882202661241
-10.434414614381115,-27.769506618576322,-5.5221614636845215
-10.431400368816076,-27.77069554065411,-5.523440665158229
-10.428386010771755,-27.77188416325172,-5.52471980707026
-10.425371540283834,-27.773072486364814,-5.52599888940851
-10.422356957387994,-27.774260509989055,-5.52727791216088
-10.419342262119917,-27.775448234120116,-5.528556875315272
-10.416327454515288,-27.776635658753666,-5.529835778859589
-10.413312534609787,-27.77782278388538,-5.531114622781735
-10.410297502439096,-27.779009609510954,-5.532393407069621
-10.407282358038898,-27.780196135626078,-5.533672131711151
-10.404267101444876,-27.78138236222645,-5.534950796694237
-10.40125173269271,-27.782568289307765,-5.536229402006793
-10.398236251818085,-27.783753916865745,-5.5375079476367315
-10.395220658856681,-27.7849392448961,-5.53878643357197
-10.39220495384418,-27.786124273394556,-5.540064859800425
-10.389189136816267,-27.78730900235683,-5.541343226310017
-10.386173207808621,-27.78849343177867,-5.542621533088669
-10.383157166856925,-27.789677561655804,-5.543899780124302
-10.380141013996864,-27.790861391983977,-5.545177967404841
-10.377124749264118,-27.792044922758947,-5.546456094918214
-10.37410837269437,-27.793228153976465,-5.54773416265235
-10.3710918843233,-27.794411085632298,-5.549012170595179
-10.368075284186592,-27.79559371772221,-5.550290118734633
-10.365058572319928,-27.796776050241977,-5.551568007058647
-10.36204174875899,-27.797958083187382,-5.552845835555157
-10.359024813539461,-27.79913981655421,-5.5541236042121
-10.356007766697024,-27.80032125033825,-5.555401313017417
-10.35299060826736,-27.8015023845353,-5.556678961959047
-10.349973338286148,-27.802683219141173,-5.557956551024936
-10.346955956789076,-27.803863754151667,-5.559234080203028
-10.343938463811822,-27.805043989562606,-5.560511549481269
-10.34092085939007,-27.806223925369803,-5.561788958847609
-10.337903143559503,-27.807403561569092,-5.563066308289998
-10.3348853163558,-27.808582898156303,-5.564343597796389
-10.331867377814644,-27.80976193512728,-5.565620827354736
-10.328849327971719,-27.81094067247786,-5.566897996952994
-10.325831166862706,-27.812119110203902,-5.568175106579121
-10.322812894523288,-27.813297248301257,-5.569452156221077
-10.319794510989144,-27.814475086765786,-5.5707291458668236
-10.31677601629596,-27.815652625593366,-5.572006075504325
-10.313757410479411,-27.816829864779862,-5.573282945121544
-10.310738693575189,-27.818006804321158,-5.574559754706449
-10.307719865618967,-27.819183444213145,-5.575836504247008
-10.304700926646431,-27.820359784451703,-5.577113193731193
-10.301681876693264,-27.82153582503274,-5.578389823146974
-10.298662715795146,-27.822711565952158,-5.579666392482327
-10.295643443987755,-27.82388700720586,-5.580942901725229
-10.292624061306782,-27.825062148789765,-5.582219350863655
-10.2896045677879,-27.8262369906998,-5.583495739885585
-10.286584963466794,-27.827411532931887,-5.584772068779002
-10.283565248379144,-27.828585775481958,-5.586048337531889
-10.280545422560634,-27.829759718345954,-5.58732454613223
-10.277525486046944,-27.83093336151982,-5.588600694568013
-10.274505438873758,-27.832106704999504,-5.589876782827226
-10.271485281076753,-27.83327974878096,-5.591152810897861
-10.268465012691614,-27.834452492860155,-5.592428778767908
-10.26544463375402,-27.83562493723306,-5.593704686425363
-10.262424144299656,-27.836797081895646,-5.594980533858222
-10.259403544364197,-27.83796892684389,-5.596256321054482
-10.25638283398333,-27.839140472073776,-5.597532048002143
-10.253362013192735,-27.840311717581304,-5.598807714689206
-10.25034108202809,-27.841482663362466,-5.600083321103676
-10.24732004052508,-27.842653309413265,-5.6013588672335555
-10.244298888719381,-27.843823655729715,-5.602634353066853
-10.241277626646681,-27.844993702307825,-5.603909778591579
-10.238256254342655,-27.846163449143614,-5.60518514379574
-10.235234771842984,-27.84733289623312,-5.606460448667352
-10.232213179183356,-27.848502043572367,-5.607735693194429
-10.229191476399441,-27.84967089115739,-5.609010877364985
-10.226169663526928,-27.850839438984245,-5.610286001167039
-10.223147740601492,-27.852007687048975,-5.611561064588611
-10.220125707658818,-27.853175635347636,-5.612836067617723
-10.217103564734584,-27.85434328387629,-5.6141110102423974
-10.214081311864472,-27.855510632631006,-5.615385892450659
-10.21105894908416,-27.85667768160786,-5.6166607142305365
-10.20803647642933,-27.857844430802924,-5.617935475570056
-10.205013893935662,-27.859010880212296,-5.619210176457252
-10.201991201638835,-27.860177029832055,-5.620484816880156
-10.19896839957453,-27.861342879658302,-5.621759396826799
-10.195945487778427,-27.862508429687143,-5.6230339162852205
-10.192922466286207,-27.863673679914683,-5.624308375243459
-10.189899335133548,-27.864838630337044,-5.625582773689551
-10.18687609435613,-27.866003280950338,-5.6268571116115425
-10.183852743989632,-27.867167631750693,-5.628131388997473
-10.180829284069736,-27.868331682734247,-5.62940560583539
-10.177805714632118,-27.869495433897132,-5.630679762113339
-10.174782035712463,-27.870658885235493,-5.631953857819371
-10.171758247346444,-27.871822036745485,-5.633227892941537
-10.168734349569746,-27.872984888423257,-5.634501867467887
-10.165710342418045,-27.874147440264974,-5.635775781386478
-10.16268622592702,-27.875309692266804,-5.637049634685366
-10.15966200013235,-27.87647164442492,-5.638323427352607
-10.156637665069715,-27.877633296735503,-5.6395971593762635
-10.153613220774794,-27.87879464919473,-5.640870830744396
-10.150588667283264,-27.879955701798803,-5.642144441445069
-10.147564004630809,-27.881116454543914,-5.643417991466347
-10.144539232853099,-27.882276907426263,-5.644691480796298
-10.141514351985819,-27.883437060442063,-5.645964909422991
-10.138489362064645,-27.884596913587526,-5.6472382773344965
-10.135464263125257,-27.885756466858872,-5.648511584518888
-10.132439055203331,-27.886915720252333,-5.64978483096424
-10.129413738334547,-27.88807467376413,-5.651058016658627
-10.126388312554583,-27.889233327390507,-5.652331141590131
-10.123362777899114,-27.89039168112771,-5.653604205746829
-10.120337134403822,-27.89154973497199,-5.654877209116806
-10.117311382104383,-27.892707488919594,-5.656150151688141
-10.114285521036475,-27.89386494296679,-5.657423033448925
-10.111259551235774,-27.89502209710984,-5.6586958543872425
-10.108233472737961,-27.896178951345025,-5.659968614491183
