7.260051277368552,5.364669839590572,1.9033789186271468
7.256321067759122,5.368662626423373,1.9051884197655924
7.252588120605504,5.372653384667094,1.9069972010350709
7.248852437092392,5.376642112648959,1.9088052616944122
7.245114018405776,5.380628808696772,1.9106126010026332
7.241372865732944,5.384613471138926,1.912419218218937
7.2376289802624765,5.388596098304396,1.9142251126027137
7.233882363184254,5.39257668852275,1.9160302834135416
7.23013301568945,5.3965552401241395,1.9178347299111866
7.226380938970535,5.40053175143931,1.9196384513556033
7.2226261342212705,5.404506220799595,1.9214414470069352
7.21886860263672,5.408478646536924,1.9232437161255154
7.215108345413236,5.412449026983817,1.9250452579718673
7.211345363748468,5.416417360473386,1.9268460718067046
7.207579658841358,5.420383645339346,1.9286461568909317
7.2038112318921455,5.424347879916002,1.9304455124856443
7.20004008410236,5.428310062538261,1.932244137852131
7.196266216674828,5.432270191541627,1.9340420322518708
7.192489630813668,5.436228265262204,1.9358391949465374
7.188710327724289,5.440184282036698,1.937635625197997
7.184928308613399,5.4441382402024185,1.9394313222683097
7.181143574688993,5.448090138097277,1.9412262854197297
7.177356127160364,5.452039974059793,1.9430205139147059
7.173565967238091,5.455987746429085,1.9448140070158826
7.169773096134052,5.459933453544887,1.9466067639860993
7.165977515061413,5.463877093747535,1.9483987840883927
7.162179225234632,5.467818665377978,1.9501900665859946
7.158378227869458,5.471758166777772,1.9519806107423352
7.154574524182933,5.47569559628909,1.953770415821041
7.150768115393389,5.479630952254712,1.955559481085938
7.146959002720448,5.4835642330180345,1.9573478058010492
7.143147187385025,5.487495436923068,1.9591353892305974
7.139332670609322,5.491424562314445,1.9609222306390048
7.135515453616835,5.495351607537406,1.9627083292908933
7.1316955376323445,5.499276570937814,1.9644936844510856
7.1278729238819265,5.503199450862157,1.966278295384604
7.124047613592943,5.507120245657535,1.9680621613566742
7.120219607994044,5.511038953671674,1.969845281632722
7.116388908315173,5.5149555732529265,1.9716276554783763
7.112555515787558,5.518870102750263,1.9734092821594682
7.108719431643715,5.522782540513284,1.9751901609420328
7.1048806571174525,5.526692884892213,1.9769702910923084
7.101039193443864,5.530601134237905,1.978749671876737
7.0971950418593295,5.534507286901841,1.9805283025619664
7.093348203601518,5.5384113412361335,1.9823061824148491
7.0894986799093855,5.542313295593526,1.9840833107024431
7.085646472023177,5.546213148327393,1.9858596866920122
7.08179158118442,5.550110897791745,1.9876353096510277
