-0.07968110647230707,0.26448812904851937,0.149055179190569
-0.1123062577135799,0.2571986391479795,0.14854624745755052
-0.14395372851199273,0.247483811071657,0.14664039376978458
-0.17436598424337948,0.23550694622976642,0.14339813675800947
-0.20331913049684627,0.22145189829690576,0.1388944623164938
-0.23062439259438836,0.20551653530881883,0.1332154847613861
-0.25612800725213625,0.18790667772302252,0.12645519754319698
-0.27970984157346596,0.16883077014354148,0.11871248385725444
-0.3012810821292766,0.14849542652399078,0.11008849738482779
-0.32078132191116515,0.12710188833191724,0.1006844682519512
-0.3381753304165471,0.10484335970228621,0.09059994457713066
-0.3534497360674288,0.08190313405460288,0.07993144769555768
-0.36660979151642836,0.05845339992259101,0.06877149878892093
-0.3776763383797293,0.03465460480365355,0.05720796427146549
-0.38668304242175305,0.010655259265889724,0.04532366439476821
-0.3936739345184213,-0.013407925457736584,0.03319619170263306
-0.39870126650513965,-0.03740965838321259,0.02089789114035901
-0.4018236730314708,-0.061235524311405914,0.008495960240389202
-0.4031046192038736,-0.0847813348247363,-0.0039473652102813535
-0.40261110750189305,-0.10795242187151903,-0.016374567944307476
-0.40041261478304285,-0.13066290934115682,-0.028732570367741964
-0.39658022998441994,-0.15283498837469803,-0.04097243689348042
-0.3911859644863296,-0.17439821443524178,-0.0530490699900447
-0.38430220936389087,-0.19528883815204406,-0.06492090903623715
-0.3760013164521315,-0.21544917738479813,-0.076549638352497
-0.3663552829769778,-0.2348270345667591,-0.08789990867696687
-0.3554355222613295,-0.2533751609371389,-0.09893907476060142
-0.34331270558626914,-0.27105076755743085,-0.1096369505725197
-0.3300566626128101,-0.28781508185092086,-0.11996558274846059
-0.315736329827132,-0.3036329476705509,-0.12989904230968316
-0.30041973826313145,-0.3184724664776506,-0.1394132342681542
-0.28417403329535074,-0.33230467701767785,-0.14848572446933034
-0.2670655206052338,-0.34510327084406767,-0.15709558286927372
-0.24915973352950552,-0.3568443411188903,-0.1652232423695965
